,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,pct_team_tgts,pct_team_receptions,pct_of_team_passyards,pct_team_touchdowns,years_in_league
50,Jaron Brown,2013.0,23.0,UDFA,ARI,205.0,26.3,16.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,140.0,12.73,1.0,8.8,0.647,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.025,0.2,wr,,,0,,,,,,24.0,4002.0,574.0,363.0,379.0,23.0,2013.0,74.0,0.0,0.0,0.0,0.0296167247387,0.030303030303,0.0349825087456,0.0416666666667,0.0
51,Ted Ginn,2014.0,29.0,1-9,ARI,178.0,24.8,16.0,3.0,6.0,2.0,0.0,0.4,26.0,14.0,190.0,13.57,0.0,11.9,0.538,7.31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,-0.155,-0.06,wr,,,0,,,,,,22.0,3859.0,596.0,336.0,326.0,22.0,2007.0,71.0,0.0,1.0,15.0,0.0436241610738,0.0416666666667,0.0492355532521,0.0,7.0
52,Jaron Brown,2014.0,24.0,UDFA,ARI,205.0,26.3,16.0,0.0,0.0,0.0,0.0,0.0,32.0,22.0,229.0,10.41,2.0,14.3,0.688,7.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,-0.02,0.27,wr,,,0,,,,,,22.0,3859.0,596.0,336.0,326.0,23.0,2013.0,74.0,0.125,0.0,0.0,0.0536912751678,0.0654761904762,0.0593417983934,0.0909090909091,1.0
53,Michael Floyd,2014.0,25.0,1-13,ARI,220.0,27.5,16.0,1.0,2.0,2.0,0.0,0.1,99.0,47.0,841.0,17.89,6.0,52.6,0.475,8.49,4.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,-0.019,0.81,wr,9.38,32.88,4.40,36.5,122.0,,,,22.0,3859.0,596.0,336.0,326.0,23.0,2012.0,75.0,0.875,3.0,87.0,0.16610738255,0.139880952381,0.217932106763,0.272727272727,2.0
54,Larry Fitzgerald,2014.0,31.0,1-3,ARI,225.0,28.1,14.0,0.0,0.0,0.0,0.0,0.0,103.0,63.0,784.0,12.44,2.0,56.0,0.612,7.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,-0.058,0.54,wr,,,0,,,,,,22.0,3859.0,596.0,336.0,326.0,21.0,2004.0,75.0,0.928571428571,2.0,19.0,0.172818791946,0.1875,0.203161440788,0.0909090909091,10.0
55,Jaron Brown,2015.0,25.0,UDFA,ARI,205.0,26.3,16.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,144.0,13.09,1.0,9.0,0.478,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,-0.161,-0.07,wr,,,0,,,,,,39.0,5171.0,644.0,401.0,530.0,23.0,2013.0,74.0,0.0,1.0,32.0,0.0357142857143,0.0274314214464,0.0278476116805,0.025641025641,2.0
56,Michael Floyd,2015.0,26.0,1-13,ARI,220.0,27.5,15.0,0.0,0.0,0.0,0.0,0.0,89.0,52.0,849.0,16.33,6.0,56.6,0.584,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0.24,2.56,wr,9.38,32.88,4.40,36.5,122.0,,,,39.0,5171.0,644.0,401.0,530.0,23.0,2012.0,75.0,0.4,2.0,40.0,0.138198757764,0.129675810474,0.1641848772,0.153846153846,3.0
57,Eugene Baker,1999.0,23.0,5-164,ATL,183.0,23.5,3.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,118.0,16.86,0.0,39.3,0.5,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,-0.044,0.1,wr,,,4.46,36.5,126.0,4.03,6.9,,22.0,3346.0,509.0,278.0,285.0,23.0,1999.0,74.0,0.333333333333,1.0,7.0,0.0275049115914,0.0251798561151,0.0352659892409,0.0,0.0
58,Jammi German,1999.0,25.0,3-74,ATL,191.0,25.2,14.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,219.0,18.25,3.0,15.6,0.6,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.354,0.68,wr,,,0,,,,,,22.0,3346.0,509.0,278.0,285.0,25.0,1999.0,73.0,0.0,0.0,0.0,0.0392927308448,0.0431654676259,0.0654512851166,0.136363636364,0.0
59,Tim Dwight,1999.0,24.0,4-114,ATL,180.0,27.4,12.0,5.0,28.0,5.6,1.0,2.3,50.0,32.0,669.0,20.91,7.0,55.8,0.64,13.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.515,2.5,wr,,,0,,,,,,22.0,3346.0,509.0,278.0,285.0,24.0,1999.0,68.0,0.666666666667,1.0,7.0,0.098231827112,0.115107913669,0.199940227137,0.318181818182,0.0
60,Chris Calloway,1999.0,31.0,4-97,ATL,188.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,314.0,14.27,1.0,28.5,0.512,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.044,0.55,wr,,,0,,,,,,22.0,3346.0,509.0,278.0,285.0,31.0,1999.0,70.0,0.545454545455,0.0,0.0,0.0844793713163,0.0791366906475,0.0938433950986,0.0454545454545,0.0
61,Ronnie Harris,1999.0,29.0,UDFA,ATL,179.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,164.0,16.4,0.0,12.6,0.526,8.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,30.0,6.0,0.6,24.0,0.0,0.0,105.0,-0.119,0.01,wr,,,0,,,,,,22.0,3346.0,509.0,278.0,285.0,29.0,1999.0,71.0,0.0,0.0,0.0,0.0373280943026,0.0359712230216,0.0490137477585,0.0,0.0
62,Shawn Jefferson,2000.0,31.0,9-240,ATL,185.0,25.8,16.0,1.0,1.0,1.0,0.0,0.1,104.0,60.0,822.0,13.7,2.0,51.4,0.577,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,174.0,40.0,0.667,49.0,7.0,5.0,830.0,0.035,1.27,wr,,,0,,,,,,14.0,2780.0,514.0,285.0,252.0,30.0,1999.0,71.0,0.875,3.0,69.0,0.20233463035,0.210526315789,0.295683453237,0.142857142857,1.0
63,Brian Finneran,2000.0,24.0,UDFA,ATL,210.0,24.9,12.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,60.0,8.57,0.0,5.0,0.5,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-0.552,-0.47,wr,,,0,,,,,,14.0,2780.0,514.0,285.0,252.0,23.0,1999.0,77.0,0.0,0.0,0.0,0.0272373540856,0.0245614035088,0.0215827338129,0.0,1.0
64,Tim Dwight,2000.0,25.0,4-114,ATL,180.0,27.4,14.0,5.0,8.0,1.6,0.0,0.6,53.0,26.0,406.0,15.62,3.0,29.0,0.491,7.66,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,-0.023,0.41,wr,,,0,,,,,,14.0,2780.0,514.0,285.0,252.0,24.0,1999.0,68.0,0.0714285714286,2.0,19.0,0.103112840467,0.0912280701754,0.146043165468,0.214285714286,1.0
65,Tony Martin,2001.0,36.0,5-126,ATL,181.0,24.5,11.0,0.0,0.0,0.0,0.0,0.0,77.0,37.0,548.0,14.81,3.0,49.8,0.481,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,-0.048,0.47,wr,,,0,,,,,,19.0,3308.0,485.0,278.0,291.0,35.0,2000.0,72.0,0.818181818182,2.0,49.0,0.158762886598,0.13309352518,0.165659008464,0.157894736842,1.0
66,Brian Finneran,2001.0,25.0,UDFA,ATL,210.0,24.9,16.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,491.0,21.35,3.0,30.7,0.561,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.332,1.36,wr,,,0,,,,,,19.0,3308.0,485.0,278.0,291.0,23.0,1999.0,77.0,0.0625,1.0,5.0,0.0845360824742,0.0827338129496,0.148428053204,0.157894736842,2.0
67,Terance Mathis,2001.0,34.0,6-140,ATL,177.0,25.4,16.0,0.0,0.0,0.0,0.0,0.0,105.0,51.0,564.0,11.06,2.0,35.3,0.486,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,-0.166,-0.32,wr,,,0,,,,,,19.0,3308.0,485.0,278.0,291.0,32.0,1999.0,70.0,1.0,3.0,59.0,0.216494845361,0.18345323741,0.170495767836,0.105263157895,2.0
68,Shawn Jefferson,2001.0,32.0,9-240,ATL,185.0,25.8,16.0,0.0,0.0,0.0,0.0,0.0,65.0,37.0,539.0,14.57,2.0,33.7,0.569,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.107,1.17,wr,,,0,,,,,,19.0,3308.0,485.0,278.0,291.0,30.0,1999.0,71.0,0.375,2.0,34.0,0.134020618557,0.13309352518,0.162938331318,0.105263157895,2.0
69,Quentin McCord,2002.0,24.0,7-236,ATL,188.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,253.0,23.0,1.0,28.1,0.55,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.475,0.94,wr,,,4.48,36.5,112.0,4.18,7.17,,19.0,3545.0,543.0,304.0,435.0,23.0,2001.0,70.0,0.0,1.0,38.0,0.036832412523,0.0361842105263,0.0713681241185,0.0526315789474,1.0
70,Trevor Gaylor,2002.0,25.0,4-111,ATL,195.0,24.4,13.0,0.0,0.0,0.0,0.0,0.0,54.0,25.0,385.0,15.4,3.0,29.6,0.463,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,118.0,21.0,0.84,74.0,4.0,3.0,395.0,-0.022,0.43,wr,,,4.56,37.5,121.0,4.29,7.03,,19.0,3545.0,543.0,304.0,435.0,23.0,2000.0,75.0,0.153846153846,1.0,27.0,0.0994475138122,0.0822368421053,0.108603667137,0.157894736842,2.0
71,Shawn Jefferson,2002.0,33.0,9-240,ATL,185.0,25.8,13.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,394.0,14.59,1.0,30.3,0.551,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.117,0.86,wr,,,0,,,,,,19.0,3545.0,543.0,304.0,435.0,30.0,1999.0,71.0,0.538461538462,1.0,32.0,0.0902394106814,0.0888157894737,0.111142454161,0.0526315789474,3.0
72,Brian Finneran,2002.0,26.0,UDFA,ATL,210.0,24.9,16.0,0.0,0.0,0.0,0.0,0.0,102.0,56.0,838.0,14.96,6.0,52.4,0.549,8.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.043,1.33,wr,,,0,,,,,,19.0,3545.0,543.0,304.0,435.0,23.0,1999.0,77.0,1.0,0.0,0.0,0.187845303867,0.184210526316,0.236389280677,0.315789473684,3.0
73,Brian Finneran,2003.0,27.0,UDFA,ATL,210.0,24.9,12.0,0.0,0.0,0.0,0.0,0.0,54.0,26.0,368.0,14.15,2.0,30.7,0.481,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,-0.02,0.46,wr,,,0,,,,,,14.0,2408.0,460.0,230.0,299.0,23.0,1999.0,77.0,0.833333333333,1.0,3.0,0.117391304348,0.113043478261,0.152823920266,0.142857142857,4.0
74,Jimmy Farris,2003.0,25.0,UDFA,ATL,200.0,27.1,16.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,100.0,16.67,2.0,6.3,0.4,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,-0.142,-0.02,wr,,,0,,,,,,14.0,2408.0,460.0,230.0,299.0,25.0,2003.0,72.0,0.0,0.0,0.0,0.0326086956522,0.0260869565217,0.0415282392027,0.142857142857,0.0
75,Quentin McCord,2003.0,25.0,7-236,ATL,188.0,27.0,9.0,2.0,2.0,1.0,0.0,0.2,23.0,9.0,121.0,13.44,0.0,13.4,0.391,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,-0.343,-0.39,wr,,,4.48,36.5,112.0,4.18,7.17,,14.0,2408.0,460.0,230.0,299.0,23.0,2001.0,70.0,0.222222222222,0.0,0.0,0.05,0.0391304347826,0.0502491694352,0.0,2.0
76,Peerless Price,2003.0,27.0,2-53,ATL,190.0,26.5,16.0,2.0,3.0,1.5,0.0,0.2,141.0,64.0,838.0,13.09,3.0,52.4,0.454,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,-0.147,-0.23,wr,,,4.55,35.0,116.0,4.09,7.28,,14.0,2408.0,460.0,230.0,299.0,24.0,2000.0,71.0,0.9375,5.0,95.0,0.30652173913,0.278260869565,0.348006644518,0.214285714286,3.0
77,Peerless Price,2004.0,28.0,2-53,ATL,190.0,26.5,16.0,3.0,34.0,11.33,0.0,2.1,106.0,45.0,575.0,12.78,3.0,35.9,0.425,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,-0.327,-1.63,wr,,,4.55,35.0,116.0,4.09,7.28,,17.0,2585.0,436.0,241.0,397.0,24.0,2000.0,71.0,0.9375,0.0,0.0,0.243119266055,0.186721991701,0.222437137331,0.176470588235,4.0
78,Brian Finneran,2004.0,28.0,UDFA,ATL,210.0,24.9,12.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,258.0,11.22,2.0,21.5,0.697,7.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.104,0.64,wr,,,0,,,,,,17.0,2585.0,436.0,241.0,397.0,23.0,1999.0,77.0,0.0833333333333,1.0,12.0,0.0756880733945,0.0954356846473,0.0998065764023,0.117647058824,5.0
79,Michael Jenkins,2004.0,22.0,1-29,ATL,217.0,26.4,16.0,1.0,2.0,2.0,0.0,0.1,20.0,7.0,119.0,17.0,0.0,7.4,0.35,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,-0.436,-0.51,wr,,,0,,,,,,17.0,2585.0,436.0,241.0,397.0,22.0,2004.0,76.0,0.0,1.0,3.0,0.045871559633,0.0290456431535,0.0460348162476,0.0,0.0
80,Dez White,2004.0,25.0,3-69,ATL,215.0,28.4,16.0,3.0,14.0,4.67,0.0,0.9,56.0,30.0,370.0,12.33,2.0,23.1,0.536,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,-0.162,-0.15,wr,,,4.62,37.5,124.0,4.09,6.91,,17.0,2585.0,436.0,241.0,397.0,21.0,2000.0,73.0,0.9375,1.0,16.0,0.128440366972,0.124481327801,0.143133462282,0.117647058824,4.0
81,Michael Jenkins,2005.0,23.0,1-29,ATL,217.0,26.4,14.0,0.0,0.0,0.0,0.0,0.0,71.0,36.0,508.0,14.11,3.0,36.3,0.507,7.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,-0.031,0.51,wr,,,0,,,,,,19.0,2679.0,451.0,247.0,351.0,22.0,2004.0,76.0,0.857142857143,0.0,0.0,0.157427937916,0.145748987854,0.189622993654,0.157894736842,1.0
82,Dez White,2005.0,26.0,3-69,ATL,215.0,28.4,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,25.0,12.5,1.0,4.2,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,2.0,1.0,14.0,0.0,2.0,18.0,-0.514,-0.29,wr,,,4.62,37.5,124.0,4.09,6.91,,19.0,2679.0,451.0,247.0,351.0,21.0,2000.0,73.0,0.5,0.0,0.0,0.0221729490022,0.0080971659919,0.0093318402389,0.0526315789474,5.0
83,Roddy White,2005.0,24.0,1-27,ATL,201.0,26.5,16.0,4.0,12.0,3.0,0.0,0.8,69.0,29.0,446.0,15.38,3.0,27.9,0.42,6.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,-0.088,0.21,wr,,,0,,,,,,19.0,2679.0,451.0,247.0,351.0,24.0,2005.0,73.0,0.5,2.0,90.0,0.152993348115,0.117408906883,0.166480029862,0.157894736842,0.0
84,Brian Finneran,2005.0,29.0,UDFA,ATL,210.0,24.9,16.0,0.0,0.0,0.0,0.0,0.0,81.0,50.0,611.0,12.22,2.0,38.2,0.617,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,-0.018,0.69,wr,,,0,,,,,,19.0,2679.0,451.0,247.0,351.0,23.0,1999.0,77.0,0.4375,1.0,4.0,0.179600886918,0.202429149798,0.228070175439,0.105263157895,6.0
85,Michael Jenkins,2006.0,24.0,1-29,ATL,217.0,26.4,16.0,1.0,2.0,2.0,0.0,0.1,83.0,39.0,436.0,11.18,7.0,27.3,0.47,5.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,-0.179,-0.34,wr,,,0,,,,,,21.0,2371.0,416.0,222.0,292.0,22.0,2004.0,76.0,1.0,0.0,0.0,0.199519230769,0.175675675676,0.183888654576,0.333333333333,2.0
86,Ashley Lelie,2006.0,26.0,1-19,ATL,200.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,68.0,28.0,430.0,15.36,1.0,28.7,0.412,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,-0.177,-0.27,wr,,,0,,,,,,21.0,2371.0,416.0,222.0,292.0,22.0,2002.0,75.0,0.666666666667,1.0,26.0,0.163461538462,0.126126126126,0.181358076761,0.047619047619,4.0
87,Roddy White,2006.0,25.0,1-27,ATL,201.0,26.5,16.0,0.0,0.0,0.0,0.0,0.0,65.0,30.0,506.0,16.87,0.0,31.6,0.462,7.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,-0.126,0.0,wr,,,0,,,,,,21.0,2371.0,416.0,222.0,292.0,24.0,2005.0,73.0,0.3125,1.0,35.0,0.15625,0.135135135135,0.213412062421,0.0,1.0
88,Joe Horn,2007.0,35.0,5-135,ATL,206.0,27.2,12.0,0.0,0.0,0.0,0.0,0.0,52.0,27.0,243.0,9.0,1.0,20.3,0.519,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,-0.327,-0.81,wr,,,0,,,,,,18.0,3293.0,555.0,336.0,259.0,27.0,1999.0,73.0,1.0,0.0,0.0,0.0936936936937,0.0803571428571,0.0737928940176,0.0555555555556,8.0
89,Laurent Robinson,2007.0,22.0,3-75,ATL,192.0,24.6,15.0,0.0,0.0,0.0,0.0,0.0,74.0,37.0,437.0,11.81,1.0,29.1,0.5,5.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,-0.3,-1.01,wr,,,4.38,39.0,127.0,4.28,6.83,,18.0,3293.0,555.0,336.0,259.0,22.0,2007.0,74.0,0.4,3.0,80.0,0.133333333333,0.110119047619,0.132705739447,0.0555555555556,0.0
90,Michael Jenkins,2007.0,25.0,1-29,ATL,217.0,26.4,15.0,0.0,0.0,0.0,0.0,0.0,85.0,53.0,532.0,10.04,4.0,35.5,0.624,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.82,wr,,,0,,,,,,18.0,3293.0,555.0,336.0,259.0,22.0,2004.0,76.0,0.4,0.0,0.0,0.153153153153,0.157738095238,0.16155481324,0.222222222222,3.0
91,Harry Douglas,2008.0,24.0,3-84,ATL,170.0,23.7,16.0,12.0,69.0,5.75,1.0,4.3,39.0,23.0,320.0,13.91,1.0,20.0,0.59,8.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,-0.015,0.33,wr,,,4.51,31.0,120.0,4.12,6.57,,18.0,3526.0,474.0,291.0,415.0,24.0,2008.0,71.0,0.0,0.0,0.0,0.0822784810127,0.0790378006873,0.0907543959161,0.0555555555556,0.0
92,Brian Finneran,2008.0,32.0,UDFA,ATL,210.0,24.9,16.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,169.0,8.05,1.0,10.6,0.583,4.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,-0.221,-0.28,wr,,,0,,,,,,18.0,3526.0,474.0,291.0,415.0,23.0,1999.0,77.0,0.0,0.0,0.0,0.0759493670886,0.0721649484536,0.0479296653432,0.0555555555556,9.0
93,Michael Jenkins,2008.0,26.0,1-29,ATL,217.0,26.4,16.0,0.0,0.0,0.0,0.0,0.0,81.0,50.0,777.0,15.54,3.0,48.6,0.617,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,0.168,1.84,wr,,,0,,,,,,18.0,3526.0,474.0,291.0,415.0,22.0,2004.0,76.0,0.75,0.0,0.0,0.170886075949,0.171821305842,0.220363017584,0.166666666667,4.0
94,Michael Jenkins,2009.0,27.0,1-29,ATL,217.0,26.4,15.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,635.0,12.7,1.0,42.3,0.556,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,126.0,29.0,0.58,50.0,5.0,7.0,552.0,-0.11,0.11,wr,,,0,,,,,,26.0,3571.0,570.0,332.0,363.0,22.0,2004.0,76.0,0.6,0.0,0.0,0.157894736842,0.150602409639,0.177821338561,0.0384615384615,5.0
95,Brian Finneran,2009.0,33.0,UDFA,ATL,210.0,24.9,10.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,111.0,10.09,0.0,11.1,0.688,6.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,-0.003,0.16,wr,,,0,,,,,,26.0,3571.0,570.0,332.0,363.0,23.0,1999.0,77.0,0.2,0.0,0.0,0.0280701754386,0.0331325301205,0.0310837300476,0.0,10.0
96,Marty Booker,2009.0,33.0,3-78,ATL,212.0,28.7,16.0,1.0,7.0,7.0,0.0,0.4,31.0,16.0,181.0,11.31,1.0,11.3,0.516,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,-0.053,0.18,wr,,,0,,,,,,26.0,3571.0,570.0,332.0,363.0,23.0,1999.0,72.0,0.0625,0.0,0.0,0.0543859649123,0.0481927710843,0.0506860823299,0.0384615384615,10.0
97,Brian Finneran,2010.0,34.0,UDFA,ATL,210.0,24.9,16.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,166.0,8.74,3.0,10.4,0.594,5.19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,-0.032,0.25,wr,,,0,,,,,,29.0,3716.0,606.0,381.0,435.0,23.0,1999.0,77.0,0.0625,2.0,27.0,0.0528052805281,0.0498687664042,0.0446716899892,0.103448275862,11.0
98,Michael Jenkins,2010.0,28.0,1-29,ATL,217.0,26.4,11.0,0.0,0.0,0.0,0.0,0.0,73.0,41.0,505.0,12.32,2.0,45.9,0.562,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.063,1.11,wr,,,0,,,,,,29.0,3716.0,606.0,381.0,435.0,22.0,2004.0,76.0,0.818181818182,3.0,76.0,0.120462046205,0.107611548556,0.135898815931,0.0689655172414,6.0
99,Julio Jones,2011.0,22.0,1-6,ATL,220.0,26.8,13.0,6.0,56.0,9.33,0.0,4.3,95.0,54.0,959.0,17.76,8.0,73.8,0.568,10.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.099,1.65,wr,9.75,33.75,4.34,38.5,135.0,4.25,6.66,11.07,29.0,4375.0,635.0,389.0,404.0,22.0,2011.0,76.0,1.0,1.0,15.0,0.149606299213,0.13881748072,0.2192,0.275862068966,0.0
100,Harry Douglas,2011.0,27.0,3-84,ATL,170.0,23.7,16.0,1.0,3.0,3.0,0.0,0.2,62.0,39.0,498.0,12.77,1.0,31.1,0.629,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,-0.049,0.35,wr,,,4.51,31.0,120.0,4.12,6.57,,29.0,4375.0,635.0,389.0,404.0,24.0,2008.0,71.0,0.25,0.0,0.0,0.0976377952756,0.100257069409,0.113828571429,0.0344827586207,3.0
101,Eric Weems,2011.0,26.0,UDFA,ATL,182.0,27.7,16.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,90.0,8.18,0.0,5.6,0.786,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,-0.044,0.09,wr,,,0,,,,,,29.0,4375.0,635.0,389.0,404.0,22.0,2007.0,68.0,0.125,0.0,0.0,0.0220472440945,0.0282776349614,0.0205714285714,0.0,4.0
